person_id,arrest_id,charge_degree,offense_category,arrest_date_event
990237,5866321,misdemeanor,other,2017-04-20
2743,6004081,misdemeanor,other,2017-03-16
342986,3265232,misdemeanor,property,2018-07-27
4741,4236056,misdemeanor,property,2018-03-05
1256556,2664234,misdemeanor,property,2018-11-20
4741,7038282,misdemeanor,property,2019-04-26
13605,6372808,misdemeanor,other,2016-11-30
13605,6372809,misdemeanor,other,2016-11-30
1284992,5095613,misdemeanor,other,2017-09-29
1499514,5393247,misdemeanor,violent,2017-08-07
49472,4034980,misdemeanor,other,2020-07-23
85806,10389967,misdemeanor,other,2020-12-22
85806,350218,misdemeanor,violent,2020-01-22
1124386,4494534,misdemeanor,drug,2018-01-17
1292211,2858541,misdemeanor,drug,2018-10-15
43195,4559503,misdemeanor,drug,2018-01-03
1292211,4347592,misdemeanor,drug,2018-02-12
50867,3972450,misdemeanor,drug,2018-04-09
995275,2567919,misdemeanor,property,2018-12-10
43195,2640373,misdemeanor,drug,2018-11-26
70259,1537886,misdemeanor,drug,2019-05-29
72764,2063449,misdemeanor,property,2019-03-14
4741,949667,misdemeanor,property,2019-09-19
5400,1338479,felony,drug,2019-07-08
1127005,11283036,misdemeanor,other,2012-08-18
1127005,10405967,misdemeanor,property,2013-06-27
1127005,9094126,misdemeanor,other,2014-09-05
971359,9380942,misdemeanor,other,2014-06-02
1205282,6223364,felony,other,2017-01-18
2022714,4667353,misdemeanor,drug,2017-12-10
84410,2585642,misdemeanor,property,2018-12-06
1127005,2981394,misdemeanor,other,2018-09-21
1127005,3086892,misdemeanor,other,2018-09-03
1127005,3246697,misdemeanor,other,2018-07-31
1127005,3052452,misdemeanor,other,2018-09-08
1985162,3176983,misdemeanor,other,2018-08-13
57776,2383168,misdemeanor,drug,2019-01-16
1127005,2090518,misdemeanor,other,2019-03-11
1127005,1258742,misdemeanor,other,2019-07-22
1127005,1114820,misdemeanor,other,2019-08-19
1127005,1238962,misdemeanor,other,2019-07-25
1127005,949849,misdemeanor,other,2019-09-19
1127005,949850,misdemeanor,other,2019-09-19
971359,6755892,misdemeanor,other,2020-10-03
1284992,5866672,misdemeanor,other,2017-04-20
56410,3740185,misdemeanor,property,2018-05-19
3484,936287,felony,property,2019-09-22
995275,1753999,misdemeanor,other,2020-05-31
57776,158320,felony,drug,2020-03-01
1127005,8129456,misdemeanor,other,2015-07-23
1127005,8175632,misdemeanor,other,2015-07-09
4981,8256922,misdemeanor,violent,2015-06-13
4981,7186707,misdemeanor,other,2016-04-28
965786,7414853,misdemeanor,other,2016-02-25
1162141,11512430,misdemeanor,other,2012-05-31
1509614,10468448,misdemeanor,other,2013-06-05
1509614,7779936,misdemeanor,other,2015-11-07
333745,8418290,misdemeanor,other,2015-04-20
4741,5005948,misdemeanor,property,2017-10-16
4741,5464875,misdemeanor,other,2017-07-24
1509614,5853980,misdemeanor,other,2017-04-22
2003,4550037,misdemeanor,property,2018-01-06
1499514,3892526,misdemeanor,other,2018-04-21
4741,2938781,misdemeanor,property,2018-09-30
44351,4130120,misdemeanor,property,2018-03-24
342986,4165159,misdemeanor,property,2018-03-17
81823,465227,misdemeanor,property,2019-12-28
1348192,13903,misdemeanor,property,2020-05-01
4741,97653,misdemeanor,other,2020-03-12
1509614,7369356,misdemeanor,property,2016-03-09
1292211,7143912,felony,drug,2016-05-10
344444,3862798,misdemeanor,property,2018-04-26
2003,2633738,misdemeanor,property,2018-11-27
4741,1412543,misdemeanor,property,2019-06-22
5400,1439676,misdemeanor,drug,2019-06-17
17881,9629384,misdemeanor,other,2014-03-17
1127005,10819613,misdemeanor,other,2013-02-03
8819,10236092,misdemeanor,other,2013-08-23
1195934,10358857,misdemeanor,other,2013-07-14
1195934,10358858,misdemeanor,other,2013-07-14
1162141,10072277,misdemeanor,other,2013-10-22
1130673,8073444,felony,other,2015-08-10
1137620,8543668,misdemeanor,other,2015-03-13
1127005,8198875,misdemeanor,other,2015-07-03
1127005,8035936,misdemeanor,other,2015-08-21
1205282,8352346,felony,other,2015-05-12
1127005,8372892,misdemeanor,other,2015-05-06
1127005,8046602,misdemeanor,other,2015-08-18
1119600,6891773,misdemeanor,other,2016-07-03
1123886,6291757,misdemeanor,property,2016-12-30
482239,7353795,felony,other,2016-03-14
1124386,6928740,felony,drug,2016-06-21
1123886,6558437,misdemeanor,other,2016-10-07
4981,6979573,misdemeanor,other,2016-06-06
4981,6982985,misdemeanor,other,2016-06-05
85806,7058713,misdemeanor,other,2016-05-13
1135351,6837322,misdemeanor,other,2016-07-16
222575,7226132,misdemeanor,other,2016-04-16
482239,7541456,felony,other,2016-01-20
953314,5373998,misdemeanor,other,2017-08-10
4741,4609251,misdemeanor,other,2017-12-21
953314,5146566,misdemeanor,other,2017-09-20
1009164,4802692,misdemeanor,other,2017-11-17
1241445,5283924,misdemeanor,violent,2017-08-28
1123886,4973926,misdemeanor,property,2017-10-22
1236019,5226530,misdemeanor,other,2017-09-08
1246239,5897554,misdemeanor,other,2017-04-12
911263,5871160,misdemeanor,property,2017-04-19
56410,3927289,misdemeanor,property,2018-04-16
1039827,2480180,misdemeanor,other,2018-12-27
71257,3077468,misdemeanor,property,2018-09-04
1039827,3839725,misdemeanor,other,2018-05-01
1039827,3839724,misdemeanor,other,2018-05-01
342986,4260413,felony,property,2018-02-28
1279933,4267658,misdemeanor,other,2018-02-27
70259,3378029,misdemeanor,drug,2018-07-24
1286831,3673834,misdemeanor,other,2018-05-31
1289881,3166132,misdemeanor,property,2018-08-18
323098,3246302,misdemeanor,property,2018-07-31
1256556,3553329,misdemeanor,property,2018-06-22
1292290,3039205,felony,property,2018-09-11
911310,1586182,misdemeanor,property,2019-05-21
540719,2159412,misdemeanor,property,2019-02-27
1256556,2440839,misdemeanor,property,2019-01-05
71257,2311096,misdemeanor,drug,2019-01-30
85806,1354693,misdemeanor,other,2019-07-03
1268621,1393104,misdemeanor,other,2019-06-26
56410,949586,misdemeanor,other,2019-09-19
911263,424818,misdemeanor,drug,2020-01-07
2778,10893624,misdemeanor,property,2013-01-07
1117726,7288288,misdemeanor,property,2016-03-31
1039827,6456810,misdemeanor,property,2016-11-08
13605,7353937,misdemeanor,other,2016-03-14
49727,6573296,misdemeanor,other,2016-10-03
13605,7137668,misdemeanor,other,2016-05-11
923399,6312666,misdemeanor,other,2016-12-21
995275,6100327,misdemeanor,property,2017-02-17
85806,4761756,misdemeanor,other,2017-11-24
1124386,4598396,felony,drug,2017-12-24
1130673,6168567,misdemeanor,other,2017-02-02
1123886,6021815,misdemeanor,other,2017-03-10
1039827,5842383,misdemeanor,property,2017-04-26
1124386,5866817,felony,drug,2017-04-20
1273296,4501073,misdemeanor,property,2018-01-16
43195,2766114,misdemeanor,drug,2018-11-01
72764,2561105,misdemeanor,property,2018-12-11
85246,2788643,felony,property,2018-10-29
995275,2808663,misdemeanor,property,2018-10-24
1009164,3553821,misdemeanor,other,2018-06-22
1292211,2980952,felony,drug,2018-09-21
1253737,1998098,misdemeanor,property,2019-03-26
72764,2217032,felony,property,2019-02-17
85806,1276461,misdemeanor,violent,2019-07-18
65964,7126426,felony,property,2020-10-19
85806,4096594,misdemeanor,other,2020-08-10
65964,8864781,felony,property,2020-11-25
85806,8720760,misdemeanor,other,2020-11-23
1127005,9745010,misdemeanor,other,2014-02-04
1129862,9426566,misdemeanor,property,2014-05-25
1000558,9200072,misdemeanor,property,2014-07-31
1123886,9321573,misdemeanor,drug,2014-06-22
1130673,9329968,felony,other,2014-06-19
951591,9572888,misdemeanor,other,2014-04-04
1773950,10456712,misdemeanor,drug,2013-06-10
1781403,7737352,misdemeanor,drug,2015-11-20
38602,7787122,misdemeanor,other,2015-11-05
1195934,6891939,misdemeanor,other,2016-07-03
1129092,6514771,felony,other,2016-10-20
42402,6701776,misdemeanor,other,2016-08-27
42402,6701777,misdemeanor,other,2016-08-27
42402,6701778,misdemeanor,other,2016-08-27
42402,6701775,misdemeanor,other,2016-08-27
42402,6701774,misdemeanor,other,2016-08-27
1790946,7197240,misdemeanor,other,2016-04-25
1790946,7199371,misdemeanor,other,2016-04-24
1798249,5296398,misdemeanor,violent,2017-08-25
1800283,5381622,misdemeanor,drug,2017-08-09
1800486,5784691,felony,other,2017-05-11
1804725,5564861,misdemeanor,other,2017-07-02
1804725,5564859,misdemeanor,other,2017-07-02
1804725,5564860,misdemeanor,other,2017-07-02
1804725,5564862,misdemeanor,other,2017-07-02
1803390,5181184,misdemeanor,property,2017-09-14
38681,4546237,misdemeanor,drug,2018-01-08
1817697,3631787,misdemeanor,property,2018-06-08
1806016,4269585,misdemeanor,other,2018-02-27
38681,4373819,misdemeanor,other,2018-02-07
1762278,1942344,misdemeanor,other,2019-04-05
1009066,7440844,misdemeanor,property,2020-10-23
72764,160417,felony,property,2020-02-29
1799436,5754726,felony,drug,2017-05-19
1009066,5067540,misdemeanor,other,2017-10-04
301613,4043787,misdemeanor,drug,2020-07-27
1268621,6891018,misdemeanor,other,2016-07-04
1268621,6783898,misdemeanor,other,2016-08-03
1268621,6975690,misdemeanor,violent,2016-06-07
1781403,7203601,felony,violent,2016-04-22
1773950,9419458,misdemeanor,other,2014-05-28
1790946,6787346,misdemeanor,other,2016-08-02
42402,6332620,misdemeanor,other,2016-12-15
42402,6332621,misdemeanor,other,2016-12-15
42402,6332623,misdemeanor,other,2016-12-15
42402,6332624,misdemeanor,other,2016-12-15
38681,3242082,misdemeanor,drug,2018-08-01
38681,4176802,misdemeanor,other,2018-03-15
42402,9669748,misdemeanor,other,2014-03-04
32255,7375235,misdemeanor,other,2016-03-08
1806016,5147741,misdemeanor,drug,2017-09-20
1799436,5675576,misdemeanor,drug,2017-06-06
1309468,8956296,misdemeanor,property,2014-10-21
2740186,11306710,misdemeanor,other,2012-08-10
1309468,9235465,felony,property,2014-07-20
16944,9361077,misdemeanor,other,2014-06-09
2745399,5242551,misdemeanor,other,2017-09-05
2745399,5242552,misdemeanor,other,2017-09-05
1643235,6097506,misdemeanor,other,2017-02-18
16944,4840703,misdemeanor,other,2017-11-11
706551,4991918,felony,property,2017-10-18
1116388,5601903,misdemeanor,property,2017-06-22
474178,4075628,misdemeanor,other,2018-04-02
349867,3432249,misdemeanor,property,2018-07-15
539268,3516113,misdemeanor,drug,2018-06-29
1475717,3221139,misdemeanor,property,2018-08-06
1060589,3831793,misdemeanor,other,2018-05-02
16944,3471309,misdemeanor,other,2018-07-09
1116388,1520728,felony,property,2019-06-02
63188,8865057,misdemeanor,drug,2020-11-25
63188,4022304,misdemeanor,property,2020-07-21
51323,4059566,misdemeanor,other,2020-08-03
1116388,19650,misdemeanor,property,2020-04-28
69474,19587949,misdemeanor,other,2012-02-11
69474,19588549,misdemeanor,other,2012-02-11
69474,19588712,misdemeanor,other,2012-02-11
69474,19589416,misdemeanor,other,2012-02-11
55857,8991320,misdemeanor,other,2014-10-08
873153,4532287,misdemeanor,other,2018-01-10
873153,4532288,misdemeanor,other,2018-01-10
63048,6164603,misdemeanor,drug,2017-02-03
883298,6080238,misdemeanor,other,2017-02-23
883909,6120596,misdemeanor,other,2017-02-14
41991,19702134,misdemeanor,other,2012-02-06
1244695,3638737,felony,drug,2018-06-07
1675740,3119181,misdemeanor,other,2018-08-28
324828,11236545,misdemeanor,other,2012-09-04
1499946,11023890,misdemeanor,drug,2012-11-19
253477,7620578,misdemeanor,other,2015-12-26
1688253,6946113,misdemeanor,other,2016-06-15
253477,7532200,misdemeanor,other,2016-01-24
1710539,5374330,misdemeanor,other,2017-08-10
1710539,5374331,misdemeanor,other,2017-08-10
1710539,5374332,misdemeanor,other,2017-08-10
1712911,4642420,misdemeanor,other,2017-12-14
1712911,4642421,misdemeanor,other,2017-12-14
1675740,6147642,misdemeanor,other,2017-02-07
6851,4635194,misdemeanor,property,2017-12-16
1675740,5511036,misdemeanor,other,2017-07-13
1675740,5617021,misdemeanor,other,2017-06-19
1688253,6018776,misdemeanor,other,2017-03-11
1675740,4341601,misdemeanor,other,2018-02-13
1244695,4285426,felony,other,2018-02-24
1696565,3876566,misdemeanor,property,2018-04-24
1244695,3046602,felony,other,2018-09-10
1697642,4398085,misdemeanor,drug,2018-02-02
1244695,792678,felony,other,2019-10-21
253477,7625513,misdemeanor,other,2015-12-23
253477,7625514,misdemeanor,other,2015-12-23
253477,7019251,misdemeanor,other,2016-05-24
253477,7032057,misdemeanor,other,2016-05-20
253477,7258987,misdemeanor,other,2016-04-08
253477,7525406,misdemeanor,other,2016-01-28
253477,4495098,misdemeanor,other,2018-01-17
1675740,1754114,misdemeanor,other,2020-05-31
23784,11191152,misdemeanor,other,2012-09-18
46101,6328395,misdemeanor,other,2016-12-16
24750,3395537,misdemeanor,drug,2018-07-20
46047,3717016,felony,property,2018-05-23
21966,385945,misdemeanor,other,2020-01-15
24391,2536660,misdemeanor,other,2018-12-14
1052139,10250170,misdemeanor,other,2013-08-19
22194,10266917,misdemeanor,drug,2013-08-13
1052139,6537189,misdemeanor,other,2016-10-14
56090,6968069,misdemeanor,other,2016-06-09
23062,7012021,felony,other,2016-05-26
46047,7015773,felony,other,2016-05-25
2835694,7028913,felony,other,2016-05-21
31518,6313374,felony,other,2016-12-21
2792559,6313370,misdemeanor,other,2016-12-21
2792559,6313371,misdemeanor,property,2016-12-21
46047,7174846,felony,other,2016-05-01
1052139,5395043,misdemeanor,other,2017-08-07
2793559,4667407,misdemeanor,property,2017-12-10
2792559,6203119,misdemeanor,other,2017-01-24
2792559,6203120,misdemeanor,other,2017-01-24
31518,6018785,felony,other,2017-03-11
46047,2640835,felony,other,2018-11-26
1052139,2493654,misdemeanor,other,2018-12-25
24391,3638787,misdemeanor,property,2018-06-07
23062,3575090,felony,other,2018-06-20
23004,3831999,misdemeanor,property,2018-05-02
2792559,3848838,misdemeanor,violent,2018-04-30
2793559,4387357,felony,other,2018-02-05
2792559,1987047,misdemeanor,other,2019-03-28
2792559,1987046,misdemeanor,other,2019-03-28
46047,199031,felony,other,2020-02-21
1805696,9079417,misdemeanor,drug,2020-11-30
2842887,5419450,misdemeanor,drug,2020-09-12
2792559,5488284,misdemeanor,other,2017-07-18
46047,3820351,felony,property,2018-05-04
24750,4478288,misdemeanor,drug,2018-01-20
22194,1229339,misdemeanor,drug,2019-07-27
46047,9770769,felony,other,2014-01-26
46047,9088114,felony,other,2014-09-08
2792559,8847299,misdemeanor,other,2014-11-29
23784,20284085,misdemeanor,other,2012-09-18
29538,8802435,misdemeanor,other,2014-12-16
84027,8005918,misdemeanor,other,2015-08-31
29538,11208482,misdemeanor,other,2012-09-13
29538,11279290,misdemeanor,other,2012-08-20
29538,11327085,misdemeanor,other,2012-08-03
92826,11592262,misdemeanor,other,2012-05-05
380061,10602757,felony,other,2013-04-20
29538,10488555,misdemeanor,other,2013-05-30
25238,9092197,misdemeanor,other,2014-09-06
69593,9141759,misdemeanor,other,2014-08-20
542158,9481134,misdemeanor,other,2014-05-06
542158,9547232,misdemeanor,other,2014-04-14
27836,8165582,misdemeanor,violent,2015-07-13
3243981,7603993,misdemeanor,property,2016-01-02
28865,6460937,misdemeanor,drug,2016-11-07
27836,6794553,misdemeanor,other,2016-07-30
25670,6605844,misdemeanor,other,2016-09-22
1615681,6984069,misdemeanor,other,2016-06-04
1615681,6984070,misdemeanor,other,2016-06-04
3249428,6650503,misdemeanor,other,2016-09-10
3249683,7005361,misdemeanor,other,2016-05-28
3249683,7005370,misdemeanor,other,2016-05-28
3250583,6670200,misdemeanor,other,2016-09-05
27836,7245702,misdemeanor,other,2016-04-12
25523,5544127,misdemeanor,other,2017-07-06
25238,6126549,misdemeanor,drug,2017-02-13
25238,5576105,misdemeanor,drug,2017-06-29
25523,5666449,misdemeanor,other,2017-06-08
51323,5697480,misdemeanor,other,2017-05-31
28614,3033487,misdemeanor,other,2018-09-12
25425,3180092,misdemeanor,other,2018-08-13
3216126,4188593,misdemeanor,other,2018-03-13
1609935,4378568,misdemeanor,other,2018-02-06
3218878,4461707,felony,property,2018-01-23
77082,766081,misdemeanor,property,2019-10-26
3166359,1346256,misdemeanor,property,2019-07-05
25425,1502598,misdemeanor,other,2019-06-05
24916,1023355,misdemeanor,property,2019-09-06
3223578,1163655,misdemeanor,property,2019-08-09
539268,1502573,misdemeanor,property,2019-06-05
29538,1856731,felony,property,2019-04-19
539268,1350501,misdemeanor,property,2019-07-04
27924,1259970,misdemeanor,other,2019-07-22
539268,6351262,misdemeanor,property,2020-09-26
539268,8652297,misdemeanor,property,2020-11-13
275082,50114,misdemeanor,property,2020-04-07
539268,6753608,misdemeanor,property,2020-10-02
539268,3305235,misdemeanor,property,2020-06-21
539268,6753607,misdemeanor,property,2020-10-02
62147,37793,misdemeanor,drug,2020-04-16
29538,10741593,misdemeanor,other,2013-03-02
25060,10613328,misdemeanor,property,2013-04-17
3216126,5589933,misdemeanor,other,2017-06-26
24916,5675336,misdemeanor,drug,2017-06-06
72764,474233,misdemeanor,property,2019-12-26
72764,474232,felony,property,2019-12-26
3166359,1937785,misdemeanor,property,2019-04-06
539268,1355318,misdemeanor,other,2019-07-03
25670,2215139,misdemeanor,property,2019-02-18
72764,1790401,misdemeanor,property,2019-05-02
539268,1343121,misdemeanor,property,2019-07-06
25425,1074460,misdemeanor,other,2019-08-27
25523,1447489,misdemeanor,other,2019-06-15
3228132,2312024,misdemeanor,property,2019-01-30
586087,8668241,misdemeanor,other,2020-11-14
25425,3213530,misdemeanor,other,2018-08-07
25670,2712910,misdemeanor,property,2018-11-11
28865,3665332,felony,drug,2018-06-02
25425,3190978,misdemeanor,other,2018-08-10
3231517,3512764,felony,drug,2018-06-30
28710,3904095,felony,drug,2018-04-19
92826,20702031,misdemeanor,other,2012-01-05
1307719,6546007,misdemeanor,other,2016-10-12
1308319,3395946,misdemeanor,other,2018-07-20
1308319,3395947,misdemeanor,other,2018-07-20
1308319,3395948,misdemeanor,other,2018-07-20
1307676,3827035,misdemeanor,other,2018-05-03
1308492,2056848,misdemeanor,other,2019-03-15
531993,4032765,felony,property,2020-07-22
3381394,11573000,misdemeanor,other,2012-05-12
3370039,10170697,misdemeanor,other,2013-09-16
212874,10419189,misdemeanor,other,2013-06-23
3381394,7055783,misdemeanor,other,2016-05-14
3381394,7055785,misdemeanor,other,2016-05-14
1308319,7339505,misdemeanor,other,2016-03-17
1609935,7395384,misdemeanor,other,2016-03-02
1609935,7395385,misdemeanor,other,2016-03-02
1609935,7395386,misdemeanor,other,2016-03-02
1609935,7395387,misdemeanor,other,2016-03-02
3383502,6577014,misdemeanor,other,2016-10-02
1307676,6621889,misdemeanor,other,2016-09-19
3381394,6647302,misdemeanor,other,2016-09-12
3381394,6647303,misdemeanor,other,2016-09-12
3381394,6647304,misdemeanor,other,2016-09-12
3381394,7055784,misdemeanor,other,2016-05-14
3381394,7055786,misdemeanor,other,2016-05-14
3385400,7255596,misdemeanor,other,2016-04-09
531993,1719187,misdemeanor,property,2020-05-19
3370039,6056862,misdemeanor,other,2020-09-22
531993,1749459,misdemeanor,property,2020-05-29
2792559,283836,misdemeanor,other,2020-02-04
1307676,8685015,misdemeanor,other,2015-01-28
3328849,3681550,misdemeanor,other,2018-05-30
883909,1689196,felony,property,2019-05-07
1307676,5745962,misdemeanor,other,2017-05-22
1307719,5788721,misdemeanor,drug,2017-05-10
2248903,5799158,misdemeanor,other,2017-05-08
883909,5296171,misdemeanor,property,2017-08-25
316704,5008269,misdemeanor,other,2017-10-16
316704,5008270,misdemeanor,other,2017-10-16
3389220,5847328,misdemeanor,other,2017-04-25
3389220,5847329,misdemeanor,other,2017-04-25
3370039,5339587,misdemeanor,other,2017-08-17
3389220,5732410,misdemeanor,other,2017-05-25
173830,5732441,misdemeanor,other,2017-05-25
173830,5732442,misdemeanor,other,2017-05-25
173830,5732443,misdemeanor,other,2017-05-25
173830,5732444,misdemeanor,other,2017-05-25
884830,4216734,misdemeanor,drug,2018-03-08
51576,3138306,misdemeanor,other,2018-08-23
51576,2465786,misdemeanor,other,2018-12-31
1295291,2520053,misdemeanor,other,2018-12-18
883909,643465,misdemeanor,other,2019-11-21
74595,8893648,misdemeanor,other,2014-11-13
74829,8976733,misdemeanor,other,2014-10-14
74677,9217972,misdemeanor,drug,2014-07-25
74677,9517250,misdemeanor,other,2014-04-23
74677,8834040,misdemeanor,other,2014-12-04
74677,6076341,misdemeanor,drug,2017-02-24
74595,5571064,misdemeanor,drug,2017-06-30
82277,1092643,misdemeanor,drug,2019-08-23
75450,710511,misdemeanor,property,2019-11-07
75426,1361643,misdemeanor,drug,2019-07-02
76548,1785048,misdemeanor,other,2019-05-03
14780,6879872,misdemeanor,drug,2020-10-05
1301547,7498806,misdemeanor,drug,2016-02-05
76548,4680174,felony,violent,2017-12-07
77608,5793438,misdemeanor,drug,2017-05-09
74595,1496482,misdemeanor,drug,2019-06-06
75570,2337402,misdemeanor,drug,2019-01-25
77608,3966313,misdemeanor,property,2018-04-10
76733,4545842,misdemeanor,property,2018-01-08
1306011,11070325,felony,other,2012-11-01
74595,10213473,misdemeanor,other,2013-08-31
74595,10072716,misdemeanor,other,2013-10-22
74595,8862121,misdemeanor,drug,2014-11-23
77276,9153167,misdemeanor,other,2014-08-16
74595,9177992,misdemeanor,other,2014-08-07
74677,9190412,misdemeanor,other,2014-08-04
74595,9494845,misdemeanor,other,2014-05-01
1675740,9302137,misdemeanor,other,2014-06-28
75570,9600906,misdemeanor,drug,2014-03-26
2871747,8450597,misdemeanor,other,2015-04-12
69058,7657289,misdemeanor,other,2015-12-14
74595,7831580,misdemeanor,other,2015-10-22
69058,7835474,misdemeanor,other,2015-10-21
2931293,7303205,misdemeanor,other,2016-03-28
76733,6457012,misdemeanor,other,2016-11-08
2931988,6457031,misdemeanor,other,2016-11-08
2931988,6457032,misdemeanor,other,2016-11-08
2934014,7357128,misdemeanor,other,2016-03-13
2934116,6503640,misdemeanor,other,2016-10-24
2934116,6503641,misdemeanor,other,2016-10-24
2934116,6598254,misdemeanor,other,2016-09-25
2871747,6601849,misdemeanor,property,2016-09-23
2293944,6653435,misdemeanor,other,2016-09-09
2601543,6304179,felony,other,2016-12-25
2757019,7477228,misdemeanor,other,2016-02-10
1708343,7477256,misdemeanor,other,2016-02-10
35652,4736085,misdemeanor,drug,2017-11-29
74595,6280673,misdemeanor,drug,2017-01-03
2293944,6280708,misdemeanor,other,2017-01-03
75570,4741552,misdemeanor,drug,2017-11-28
2946289,4577434,misdemeanor,other,2017-12-29
77608,4586846,misdemeanor,property,2017-12-27
76733,4609649,misdemeanor,drug,2017-12-21
1306011,4796723,misdemeanor,property,2017-11-19
76733,4839171,misdemeanor,drug,2017-11-12
76733,4951812,misdemeanor,drug,2017-10-25
76733,4951813,misdemeanor,property,2017-10-25
76733,4951814,misdemeanor,property,2017-10-25
2871747,5227374,misdemeanor,other,2017-09-08
2871747,5345708,misdemeanor,other,2017-08-16
76733,5983254,misdemeanor,drug,2017-03-22
1039918,3885604,misdemeanor,property,2018-04-23
77276,3904219,misdemeanor,drug,2018-04-19
74595,2568623,misdemeanor,drug,2018-12-10
74726,4223484,misdemeanor,drug,2018-03-07
74723,4502652,misdemeanor,drug,2018-01-16
74726,3646742,misdemeanor,other,2018-06-06
76733,3159336,misdemeanor,drug,2018-08-20
74726,3373599,misdemeanor,other,2018-07-25
74726,4109031,misdemeanor,drug,2018-03-27
2871747,4255805,misdemeanor,drug,2018-03-01
74726,4255875,misdemeanor,drug,2018-03-01
1302726,2950470,misdemeanor,property,2018-09-27
74595,3204247,misdemeanor,drug,2018-08-08
74726,3646741,misdemeanor,other,2018-06-06
1301492,3262072,misdemeanor,property,2018-07-28
74726,3159400,misdemeanor,drug,2018-08-20
74726,3373598,misdemeanor,drug,2018-07-25
74726,3569795,misdemeanor,drug,2018-06-21
2880190,3877005,misdemeanor,drug,2018-04-24
74726,3999938,misdemeanor,drug,2018-04-04
2880571,3659989,misdemeanor,property,2018-06-04
76733,2846051,misdemeanor,other,2018-10-17
2871747,2861012,misdemeanor,drug,2018-10-15
1302621,2907242,misdemeanor,other,2018-10-05
74595,2912673,misdemeanor,drug,2018-10-04
74726,4140484,misdemeanor,drug,2018-03-22
77276,4341969,misdemeanor,drug,2018-02-13
2881955,4461907,misdemeanor,other,2018-01-23
2881955,4471356,misdemeanor,other,2018-01-22
2871747,3598016,misdemeanor,property,2018-06-14
75570,3897404,misdemeanor,property,2018-04-20
75570,622926,misdemeanor,property,2019-11-25
76548,2312185,misdemeanor,other,2019-01-30
2871747,877489,misdemeanor,other,2019-10-03
76733,1790607,misdemeanor,drug,2019-05-02
74595,2073689,misdemeanor,drug,2019-03-13
74595,2115113,misdemeanor,drug,2019-03-07
74677,1987676,misdemeanor,drug,2019-03-28
74595,2160271,misdemeanor,drug,2019-02-27
2871747,1489755,misdemeanor,drug,2019-06-07
76733,1785020,misdemeanor,drug,2019-05-03
74595,1846584,misdemeanor,drug,2019-04-22
74595,807392,misdemeanor,other,2019-10-17
75450,996647,misdemeanor,property,2019-09-11
75450,176534,misdemeanor,property,2020-02-26
76733,6519085,misdemeanor,drug,2020-09-29
76733,3271900,misdemeanor,other,2020-06-10
76733,3301783,misdemeanor,drug,2020-06-19
2871747,6698365,misdemeanor,drug,2020-10-01
74595,8677716,misdemeanor,drug,2020-11-19
76733,6519084,misdemeanor,drug,2020-09-29
76733,3354908,misdemeanor,drug,2020-07-06
75450,272242,misdemeanor,property,2020-02-06
1305475,6891917,felony,drug,2016-07-03
35652,6743580,misdemeanor,property,2016-08-15
77608,6069561,felony,drug,2017-02-27
1306011,4767836,misdemeanor,property,2017-11-22
76548,4956454,felony,violent,2017-10-24
75570,3260505,misdemeanor,drug,2018-07-29
342986,3993568,misdemeanor,property,2018-04-05
82277,1216514,misdemeanor,drug,2019-07-30
74595,2269633,misdemeanor,drug,2019-02-07
82666,1522407,misdemeanor,other,2019-06-01
14780,5091576,misdemeanor,drug,2020-09-04
21406,5478482,misdemeanor,other,2017-07-20
21406,5116042,misdemeanor,other,2017-09-26
19918,10922710,misdemeanor,property,2012-12-24
19918,10922712,misdemeanor,other,2012-12-24
19918,10922711,misdemeanor,other,2012-12-24
3191875,5470465,misdemeanor,other,2017-07-23
3192537,5291767,misdemeanor,other,2017-08-26
3192537,5291766,misdemeanor,other,2017-08-26
3192537,5291768,misdemeanor,other,2017-08-26
3192537,5291769,misdemeanor,other,2017-08-26
3192705,5328078,misdemeanor,other,2017-08-20
533988,4454687,misdemeanor,other,2018-01-24
14780,978311,misdemeanor,property,2019-09-14
21406,706156,misdemeanor,other,2019-11-08
21406,5819407,misdemeanor,other,2017-05-02
21406,5498421,misdemeanor,other,2017-07-17
3198323,6743620,misdemeanor,other,2016-08-15
533988,6745550,misdemeanor,other,2016-08-14
3198370,6916330,misdemeanor,other,2016-06-25
3198370,6916327,misdemeanor,other,2016-06-25
3198370,6916328,misdemeanor,other,2016-06-25
3198370,6916329,misdemeanor,other,2016-06-25
3198569,6798050,misdemeanor,other,2016-07-29
21406,6591198,misdemeanor,other,2016-09-27
60742,5649262,misdemeanor,property,2017-06-13
60742,10210938,misdemeanor,violent,2013-09-02
62440,9592009,felony,other,2014-03-29
60742,6015800,misdemeanor,property,2017-03-13
62440,3439232,felony,other,2018-07-13
62440,3472322,felony,other,2018-07-09
60742,7879095,misdemeanor,other,2015-10-09
1297492,27361321,misdemeanor,other,2012-04-15
63935,6043525,misdemeanor,violent,2017-03-06
60742,5165410,misdemeanor,violent,2017-09-18
15340,8172494,misdemeanor,other,2015-07-10
63048,5638541,misdemeanor,other,2017-06-15
63935,2842028,misdemeanor,property,2018-10-18
64186,1990239,misdemeanor,drug,2019-03-28
1297492,10059325,misdemeanor,drug,2013-10-27
222575,9130032,misdemeanor,drug,2014-08-25
2662041,6542668,misdemeanor,other,2016-10-13
